observation_uuid,start_lat,start_lon,start_code_postal,end_lat,end_lon,end_code_postal,rain,heat,day_of_week,hour,minute,fee
34a7e4d1-cf4d-9f87-6de0-f539253a974c,48.8742,2.2798,75016,48.8954,2.3121,75017,3,2,Sunday,14,32,2.59
d480865f-9b38-fe80-3042-e325a28f5ab0,48.8421,2.4117,75012,48.8756,2.3981,75019,3,5,Friday,13,37,2.69
cf186b91-5466-accc-7dbc-c5f769d144d1,48.8762,2.2963,75017,48.8749,2.321,75008,4,9,Tuesday,14,16,2.09
319008f9-639c-4462-3d69-462c8f50e84f,48.8406,2.3509,75005,48.8341,2.3462,75013,6,9,Sunday,13,44,1.59
9948fb7d-4fd3-1bda-4d2e-173e9d377dd5,48.8527,2.4068,75020,48.8641,2.3536,75003,3,1,Monday,13,12,3.19
af58e381-49ac-2f36-b202-054f62a10ce2,48.8759,2.3081,75008,48.8743,2.2894,75016,6,3,Monday,12,30,1.49
4151c48b-dc47-f55e-2d2f-9d86189ab90d,48.8406,2.3509,75005,48.8359,2.3381,75014,7,3,Saturday,14,22,1.79
caa93442-e48a-38f0-57bd-f4e30fca4c0c,48.8928,2.3185,75017,48.8575,2.3061,75007,8,5,Sunday,12,36,2.59
3a724b9f-56fb-5c72-ed6a-1bfc81be81f4,48.8733,2.3594,75010,48.8504,2.3454,75005,4,9,Friday,12,10,1.29
5a921187-19c7-8df4-8f4f-f31e78de5857,48.866,2.2959,75016,48.8694,2.2844,75016,4,5,Saturday,14,42,2.19
228a7cc4-29a6-bc74-40d7-a39d3bb13095,48.8795,2.321,75008,48.8911,2.299,75017,1,3,Sunday,12,51,1.69
932714e0-b7bc-e3ef-85f7-9731c6d80cc2,48.8357,2.2908,75015,48.8403,2.2606,75016,9,0,Thursday,12,59,1.69
a7ed6194-b88e-5969-a6f0-f7bcac004781,48.832,2.3681,75013,48.8475,2.4021,75012,2,7,Wednesday,14,36,1.59
476c4878-deff-ed7a-d728-525620ca35ab,48.8403,2.2606,75016,48.8384,2.2584,75016,4,9,Wednesday,12,22,0.59
0615594c-3ae1-ab40-0dfe-24b90d1b85c9,48.8841,2.3617,75010,48.8642,2.3508,75002,2,5,Thursday,14,51,2.19
21ee302e-974d-9d49-9bc6-98825a7c831a,48.8857,2.3472,75018,48.866,2.3358,75001,9,3,Wednesday,14,4,1.29
a2501f76-f80a-2fd2-5d87-56b2a63d256f,48.8813,2.3799,75019,48.8676,2.3353,75002,4,7,Saturday,12,0,2.09
8e3321f6-5db5-be3e-b40a-aa7c7ad4b385,48.8938,2.3169,75017,48.8897,2.3529,75018,5,1,Saturday,12,44,2.99
f7b2d73a-0b2e-cee1-5d6f-c6c0917429b0,48.8357,2.2908,75015,48.8394,2.308,75015,6,1,Thursday,12,13,1.09
54fedaa0-173e-585c-d5b2-fd55a89d831d,48.8697,2.3607,75010,48.8415,2.3748,75012,1,0,Thursday,12,20,2.09
382af2fb-ab04-6f6b-eebc-2e292531c05e,48.8442,2.3863,75012,48.8273,2.3707,75013,4,1,Friday,14,8,2.29
ab39109c-0381-4d2b-c6c6-c6dea5dc21c9,48.8603,2.3478,75001,48.8436,2.3338,75006,1,3,Saturday,14,30,1.49
ae63ad3a-94d7-f681-d551-1e14e18d99ce,48.8778,2.34,75009,48.8422,2.3307,75006,4,4,Wednesday,13,29,2.89
3315200d-8dc1-18ed-cd49-2f0c93c6023f,48.8919,2.3632,75018,48.8653,2.3889,75020,5,7,Thursday,13,46,2.19
100de114-0d19-08c8-461a-ac84883f0c01,48.8707,2.3777,75011,48.8374,2.3729,75013,5,1,Saturday,12,44,2.69
b07612fa-744f-e6af-9765-45fd4982493b,48.8879,2.3539,75018,48.8788,2.3464,75009,1,1,Monday,14,33,1.69
b6f891e7-6b2d-3e71-47d0-964d85b535ed,48.8731,2.281,75016,48.8488,2.276,75016,4,8,Tuesday,12,22,1.69
72ce4878-4975-c699-e77b-4418ba1c28c1,48.8394,2.308,75015,48.8343,2.3349,75014,0,7,Friday,14,14,1.29
142a6c95-d908-2a42-b448-0761505e9c9b,48.8519,2.3865,75011,48.8408,2.3919,75012,5,0,Friday,14,30,1.19
6109e517-af07-9b76-f2b7-62c63ae8446f,48.8487,2.4118,75020,48.8562,2.3713,75011,3,4,Thursday,14,0,1.89
42f378f2-7612-c7e8-924d-bea9ab616040,48.8914,2.3107,75017,48.8886,2.3475,75018,2,6,Saturday,12,8,1.69
06274afb-6071-911e-3b25-59fb54d6aa2d,48.8819,2.3285,75009,48.8589,2.2995,75007,6,3,Friday,13,9,2.39
df0d6301-488c-ac4e-5a94-14b840aaec7a,48.8328,2.4473,75012,48.836,2.406,75012,5,9,Sunday,13,34,1.89
3a94f14b-0830-2ee6-9a9c-1d73f173d2fe,48.846,2.3697,75012,48.8711,2.328,75009,7,0,Tuesday,12,25,2.29
f9d0a163-def1-274a-1380-1f2544f06c4e,48.8408,2.263,75016,48.8488,2.276,75016,4,5,Tuesday,12,57,1.19
9501e917-496d-c27b-7af2-f402a0e624f1,48.8718,2.3521,75010,48.8592,2.3805,75011,6,1,Wednesday,12,1,1.79
be8ea734-85a7-545b-91b3-f920416a3247,48.8801,2.3505,75010,48.8889,2.3475,75018,8,7,Sunday,14,26,1.59
4d390362-6ef4-d6b4-424c-222f577aa515,48.839,2.3209,75014,48.8281,2.312,75014,6,9,Monday,14,19,1.19
be98e6d2-0bf2-e1da-430e-055ceb76dbed,48.8599,2.2737,75016,48.8352,2.3175,75014,1,5,Saturday,12,49,2.89
57b0757b-412b-c65b-1586-377856e9ae41,48.8835,2.3365,75018,48.8887,2.3738,75019,9,6,Wednesday,13,34,1.99
621570db-4dcc-5dcb-b032-378fa6d79654,48.86,2.3232,75007,48.8512,2.3478,75005,8,6,Wednesday,14,17,1.89
7b59051b-f400-48d7-c31d-5a973d792fa1,48.8689,2.3909,75020,48.8897,2.3529,75018,3,2,Monday,13,58,1.79
60bb1747-aebb-8b34-328b-9a83e1986337,48.8452,2.4064,75012,48.8559,2.4022,75020,8,6,Friday,13,43,1.59
3f8beccd-e277-70d5-6f69-72a557ed0cd1,48.8799,2.3041,75017,48.8866,2.3,75017,5,5,Saturday,14,14,1.29
579e9a46-fd76-8f63-5163-de1d8df7a267,48.8315,2.3033,75015,48.8394,2.2972,75015,2,1,Tuesday,13,40,0.89
e524c559-5548-29e5-6cf1-c5266a7b1454,48.8673,2.3039,75008,48.8291,2.3023,75015,5,9,Monday,14,32,2.99
2887a3a9-e633-17c3-4303-42c7dcfbde0a,48.8912,2.3619,75018,48.8749,2.3747,75019,2,1,Saturday,14,55,2.09
8d693e57-6f40-bc0b-5ab4-f9c6d084e949,48.8849,2.291,75017,48.8789,2.3278,75009,6,7,Monday,14,51,2.99
09d1887e-5a23-c2f2-262a-cd409067f726,48.8257,2.3337,75014,48.8376,2.2969,75015,6,7,Tuesday,13,29,2.49
af3da6af-af5b-a308-02a1-213415f66e23,48.8371,2.2802,75015,48.8444,2.3242,75006,9,4,Friday,14,35,2.99
e90a2364-3a03-873e-bb9b-df46f5930c38,48.8863,2.2929,75017,48.8903,2.3455,75018,6,2,Thursday,12,46,2.39
f00a2a15-d429-86fa-e9ae-be887af51c9c,48.8477,2.2896,75015,48.8616,2.273,75016,2,2,Sunday,12,23,1.49
3934e03c-38df-f07f-714a-51398e924aa1,48.8459,2.2916,75015,48.8752,2.2833,75016,8,3,Tuesday,13,40,3.19
51fd01c8-6e19-87f4-f89f-29a3adc5b4d6,48.8785,2.3031,75008,48.8358,2.2991,75015,2,9,Wednesday,13,42,3.69
5f96c7b6-6e9f-2924-0b35-84ff1ff6cf93,48.8571,2.3535,75004,48.8707,2.3115,75008,5,8,Saturday,12,42,2.79
d91219b5-ddf6-5a9e-76fe-aca0cb2d5097,48.8341,2.3181,75014,48.8621,2.3009,75007,6,7,Friday,14,4,2.29
dcb7c7fc-5011-62dd-be33-44a0bb1f8311,48.8753,2.3415,75009,48.8533,2.3361,75006,1,8,Friday,12,8,1.69
b934718f-2d49-2ca2-41f4-317df5141524,48.8449,2.2974,75015,48.854,2.3382,75006,0,2,Friday,13,50,2.49
9a04159e-017a-666a-0d08-fd1343b54520,48.876,2.3298,75009,48.8523,2.3721,75012,9,5,Monday,13,48,2.89
e630f8e3-286f-793d-af2d-d8f01d192eec,48.8866,2.3,75017,48.8542,2.3071,75007,8,7,Friday,14,13,2.89
eb687a5e-cfd6-46bb-fa2f-30811914c4d0,48.855,2.3943,75011,48.8594,2.3724,75011,5,3,Sunday,14,57,1.49
6f37256f-485e-f7bb-9495-2b3b44b9ddfb,48.8888,2.3418,75018,48.8658,2.3231,75001,5,5,Saturday,14,14,2.29
22e87c8d-25b0-9e48-1ca1-efa703b8bbaa,48.8645,2.3525,75003,48.8663,2.3642,75003,0,1,Friday,13,43,1.39
d9d7b48a-7cef-a36f-87ab-36ae85a53a49,48.8311,2.3423,75013,48.8447,2.383,75012,7,0,Thursday,13,46,2.69
259f4329-e6f4-590b-9a16-4106cf6a659e,48.866,2.2959,75016,48.8891,2.3178,75017,9,9,Sunday,14,13,2.19
e0968f21-06e0-90ea-6403-2ee1e75711fc,48.8537,2.3814,75011,48.8668,2.3764,75011,6,0,Saturday,13,47,1.19
58bdd490-d26c-34f8-f6b1-557e55b26dc6,48.8912,2.3392,75018,48.863,2.334,75001,4,8,Saturday,13,46,2.69
289cd17d-9c0c-2dda-bdff-c6cc0eb96dcb,48.86,2.368,75011,48.8292,2.3583,75013,5,5,Monday,12,55,2.59
bc40bfa5-f4bc-ff43-a34a-e853c7bfd565,48.8413,2.3684,75013,48.8659,2.3458,75002,2,0,Tuesday,13,37,2.89
dafd518d-d55f-0e0e-ef6b-e029bbef627f,48.8664,2.3467,75002,48.8751,2.302,75008,8,7,Wednesday,14,53,2.89
b86adf6c-14c3-8bb5-5852-3bc0dac98b86,48.8405,2.3123,75015,48.868,2.2988,75016,3,5,Saturday,14,44,1.49
00ac317a-dd82-ab3e-2868-5bdd02c81d11,48.8699,2.3948,75020,48.8473,2.3877,75012,5,4,Sunday,13,6,1.29
c5fee487-68ab-9281-d68d-2bc2dac7c336,48.8912,2.3619,75018,48.8639,2.3504,75002,4,8,Sunday,13,20,2.59
2c0eb235-e6ef-fcd1-6728-6f94d370bdf9,48.8553,2.3885,75011,48.8722,2.3907,75020,8,0,Thursday,14,34,2.19
a9c7ae92-e61b-4dc6-7e52-5e4f9e203161,48.8585,2.3776,75011,48.8265,2.3691,75013,1,5,Friday,13,24,2.19
0cb22049-7ec9-4efc-a8c7-00b57379f4cc,48.8595,2.3578,75003,48.8689,2.3739,75011,1,7,Monday,14,44,1.19
c92c663c-4309-28ae-79da-c846a63a98d1,48.8878,2.3338,75018,48.8812,2.3648,75010,0,1,Monday,13,36,1.19
a2b24fd9-f275-212c-b8f6-90fa40e54cdb,48.8919,2.3632,75018,48.8822,2.3459,75009,4,8,Sunday,13,6,1.29
8be015fc-d1df-c26b-0ad6-ae8a7a5fc0bb,48.8333,2.3991,75012,48.8601,2.4065,75020,9,4,Sunday,12,26,1.79
4a082de7-4f6d-4f01-30dc-2737db807618,48.8256,2.3709,75013,48.8331,2.3706,75013,2,0,Thursday,13,12,0.79
fed602eb-b300-b3f7-45ed-f42f3c5a74fd,48.8814,2.3484,75009,48.8504,2.3454,75005,3,7,Thursday,13,5,2.39
2ee6c16d-351e-7fc8-d6ab-5c68606db8e5,48.8374,2.3362,75014,48.8682,2.3711,75011,4,7,Saturday,14,31,2.99
3660fc39-f55a-ae57-7c63-747aa71cbf0f,48.8551,2.3286,75007,48.8792,2.34,75009,5,4,Friday,13,56,2.59
e36e882f-cd82-0a12-5def-0c1b90ba2b83,48.872,2.3085,75008,48.8301,2.3045,75015,5,6,Thursday,12,49,2.79
a323d79e-7386-9418-b1db-0a78f2fd8e7a,48.8705,2.4035,75020,48.8504,2.3949,75011,6,2,Thursday,14,43,2.89
d610de6d-819d-e9b4-e949-2308c710fab3,48.839,2.3209,75014,48.8361,2.3022,75015,9,3,Tuesday,13,5,1.09
b5c03f6f-94e4-cc44-e3fb-dbda86ae9d5c,48.8664,2.3538,75003,48.8781,2.374,75019,7,7,Wednesday,13,2,1.29
ad361185-33d4-4b08-dcb1-c60bd4ef78c5,48.8818,2.3736,75019,48.8627,2.387,75011,2,6,Friday,13,31,0.99
68ac5189-68a0-9290-72c8-06967225b32c,48.8861,2.3775,75019,48.8692,2.4087,75020,8,6,Tuesday,13,15,2.09
d6659f3a-9708-539e-176f-1bd98f43392b,48.8613,2.3631,75003,48.8584,2.3855,75011,7,2,Monday,13,5,1.39
677ea36d-9c15-0ae0-a3a9-4da989b923d4,48.8278,2.3797,75013,48.8577,2.3695,75011,3,1,Monday,13,34,2.89
d34f0013-ecba-187c-570a-d5333cc312ae,48.8468,2.2802,75015,48.8666,2.2933,75016,5,4,Monday,14,32,1.49
87b8a1f9-e00e-7ef4-de3b-68b89314f8c4,48.8455,2.3492,75005,48.8389,2.3723,75013,7,5,Friday,14,37,1.69
c74ab14c-20f4-3b5e-5128-f896c838435a,48.8286,2.3627,75013,48.8437,2.3818,75012,7,9,Friday,14,13,2.59
cb8dcebf-b3be-bf34-9dfa-9c55e73243e6,48.8712,2.2873,75016,48.8605,2.2784,75016,7,3,Sunday,12,47,0.99
2dcbb10e-f7a1-5f3b-eb5d-c17d213b37ea,48.8344,2.3875,75012,48.8321,2.389,75012,5,8,Friday,12,23,0.59
baf3897a-3e70-f16a-5548-5822de1b372a,48.8456,2.2624,75016,48.842,2.3029,75015,4,7,Monday,13,48,2.49
af794372-7397-2e0a-0d10-f74b56faae4d,48.8336,2.3532,75013,48.8495,2.4057,75020,8,9,Sunday,13,35,2.89
edf962db-11bf-3e48-abb7-97051867e06d,48.8383,2.276,75015,48.8449,2.2974,75015,1,7,Friday,14,20,1.59
ed825ea8-dda9-a02a-964f-bdde895585be,48.8827,2.3304,75009,48.8701,2.322,75008,6,7,Tuesday,12,40,1.29
86480bbe-9f76-d9fa-65a6-b8997f6bb6fb,48.8531,2.2717,75016,48.8367,2.3229,75014,7,4,Thursday,12,21,2.69
5700fb19-b473-e514-20a7-446bf9c8d852,48.8742,2.2798,75016,48.8864,2.3075,75017,7,9,Wednesday,14,2,2.09
a0384ddf-57cd-8e61-7dcc-7312db7f780e,48.8928,2.3185,75017,48.8668,2.3521,75002,2,1,Saturday,12,9,2.79
1c3bc04f-6ace-b23b-a64f-5e71f4abf9d5,48.8835,2.3365,75018,48.8921,2.327,75017,4,3,Thursday,14,37,1.19
46780a81-6cb7-c5bf-0e58-cd63c7e470d9,48.8344,2.3621,75013,48.8511,2.3994,75020,9,6,Wednesday,13,34,1.79
0f29ad2b-e8f6-777b-13c8-aca1d8ffd19e,48.8816,2.3231,75008,48.8843,2.3546,75018,7,0,Tuesday,12,25,1.89
6c0a552c-9b7a-43bd-900a-2b50d3582dfd,48.8577,2.3535,75004,48.8873,2.344,75018,7,7,Saturday,14,5,2.59
0262a5aa-edec-31ef-5762-762620379089,48.8322,2.3151,75014,48.8216,2.354,75013,2,4,Thursday,14,10,2.49
0030f3fb-01f7-1027-555c-7e9f7a793d3e,48.8775,2.3696,75010,48.8939,2.3597,75018,0,9,Saturday,13,22,2.19
dce4708a-1f20-6b2e-2e40-d5cc1bb9967b,48.8503,2.3668,75004,48.8374,2.3362,75014,2,8,Monday,13,48,2.39
746c8933-eee6-9c71-ee16-6b743841ed43,48.8812,2.3407,75009,48.8831,2.3189,75017,5,1,Friday,13,53,1.59
ec2b5e21-3f7a-38e0-b611-8bd6553a773a,48.8961,2.377,75019,48.894,2.3365,75018,1,3,Monday,13,59,1.69
5e86f6aa-04cb-5e62-6391-a567684e8ede,48.8474,2.3179,75007,48.832,2.3681,75013,6,2,Thursday,14,43,3.09
1a00cb00-31f1-f4f4-4c9d-c9a84da3ea8f,48.8341,2.3181,75014,48.8467,2.2973,75015,6,9,Friday,13,21,1.69
28e52c6a-feda-ceb7-b262-15e3c79a4ef8,48.8551,2.3873,75011,48.87,2.3735,75011,5,3,Thursday,12,39,1.89
827589ea-f60e-a033-3716-a073c98b16e9,48.8731,2.281,75016,48.8715,2.2985,75008,9,1,Thursday,12,25,1.19
bfe19e5a-84e9-b5ff-e89a-006d71638db0,48.8267,2.3764,75013,48.8371,2.3507,75005,2,4,Monday,14,41,1.39
69f5a741-8686-1f29-5cb7-6bb9c0ff34b4,48.8248,2.3784,75013,48.8238,2.3766,75013,7,0,Thursday,13,53,0.59
3590a2e5-0c78-0f2f-39a1-1816fc7aad95,48.8789,2.3773,75019,48.8959,2.3935,75019,7,1,Saturday,12,42,1.79
f1c51dda-2828-0370-5672-ebc7606e8502,48.884,2.3837,75019,48.8741,2.3822,75019,1,3,Sunday,13,9,1.69
f7023321-a90a-6843-02bb-c6354e48ce3c,48.86,2.3232,75007,48.8605,2.2815,75016,5,9,Thursday,14,17,2.59
ef773245-60ac-257b-1cec-53a1cdb4b13e,48.8498,2.3928,75011,48.8737,2.3903,75020,7,8,Tuesday,12,6,2.89
856df911-01ec-cdba-65e6-d0b5b590d830,48.8603,2.3612,75003,48.8897,2.3529,75018,5,0,Wednesday,12,50,2.99
77698480-a0fd-d91b-23a8-38090cf04051,48.8566,2.3818,75011,48.8576,2.3678,75003,9,6,Friday,12,16,0.89
65a1158d-9aa9-e11e-bded-c9b278d2e177,48.8384,2.2584,75016,48.8642,2.2709,75016,8,6,Thursday,13,44,1.79
5d96425e-0067-20b2-c3ee-79d13e85bc2a,48.8368,2.3237,75014,48.8441,2.2882,75015,5,4,Friday,13,56,1.49
51eec456-2ca1-e40a-62d9-ae837c091f35,48.8763,2.29,75017,48.8742,2.2798,75016,5,4,Sunday,14,17,1.09
5f5a2540-bb79-a78f-0399-923ff869a19a,48.8442,2.3171,75015,48.8647,2.3558,75003,6,2,Saturday,13,26,2.69
84d7b1e2-a0c5-f329-1ea2-d7d43a1e1faa,48.8694,2.363,75010,48.8698,2.3894,75020,2,9,Saturday,14,3,1.49
9b8b71a1-b38a-05fb-f611-64cebfc74ca9,48.893,2.3464,75018,48.8655,2.3519,75002,6,7,Tuesday,14,18,2.49
b6b8d8c9-20c4-d3f8-a469-da88f8508b92,48.8416,2.3433,75005,48.8606,2.3561,75003,0,1,Saturday,12,46,1.89
63edc7e0-7ff6-815e-523c-9ef4eb002884,48.839,2.3497,75005,48.8377,2.3595,75013,5,6,Wednesday,12,49,1.19
d8849876-effc-bec2-de60-6410d11ee3f0,48.8956,2.3721,75019,48.865,2.3936,75020,7,9,Monday,14,16,3.89
cac57b0a-25a9-bfbc-dd9e-635f5b4ce327,48.89,2.3644,75018,48.8714,2.3914,75020,8,8,Saturday,13,19,2.49
9d91e4c0-7bd8-5802-aa4a-4a8b057de4a3,48.8198,2.3329,75014,48.8228,2.3283,75014,5,6,Thursday,14,17,0.69
39147d0e-bca1-e7cd-98a9-8ba60a2581e9,48.8824,2.3081,75017,48.8831,2.3189,75017,7,8,Sunday,14,47,1.19
57c22aee-6d7e-8c63-2d26-74be2a6ba43a,48.8522,2.3423,75006,48.856,2.4038,75020,1,6,Friday,12,21,2.29
0c35a424-a158-972b-f965-44a7834d88db,48.8436,2.3878,75012,48.8547,2.3838,75011,2,0,Tuesday,13,16,0.89
7448f798-b50a-676c-06fc-cff0e9e4f06c,48.8359,2.3381,75014,48.8442,2.3171,75015,3,6,Wednesday,12,16,1.39
7781ea37-7ed8-ce64-b876-a4fa4baa5c4d,48.8698,2.377,75011,48.8334,2.3692,75013,6,4,Tuesday,12,2,2.59
53710d59-b77f-d039-924a-b4e2ebdc732a,48.844,2.2529,75016,48.8505,2.294,75015,1,0,Thursday,13,3,1.69
16b9315a-eea6-4d23-eaf3-913e301c8730,48.89,2.3552,75018,48.8927,2.3585,75018,8,0,Sunday,14,50,0.79
ffbdfd47-dc79-72f0-1338-94b3854ca896,48.8345,2.3676,75013,48.8287,2.3818,75013,1,8,Sunday,12,46,0.99
2d314527-3eb8-53b5-b2ae-050e17c7e855,48.8577,2.3535,75004,48.877,2.3222,75008,5,2,Saturday,14,30,2.59
72a2761a-9ba6-6e98-6791-40e0b6fece9a,48.8338,2.3256,75014,48.8274,2.342,75013,0,8,Sunday,12,22,1.39
24101196-ae6f-1a15-cf71-9d9a67d061c9,48.855,2.3943,75011,48.8598,2.4103,75020,2,1,Wednesday,12,23,1.19
6f1f7a15-0631-d91b-5073-039f1e6ad906,48.8823,2.3911,75019,48.8814,2.3484,75009,7,7,Sunday,12,1,2.09
d7056894-3ebb-edc5-9738-726065175f8d,48.8938,2.3169,75017,48.8708,2.3642,75010,3,7,Thursday,13,53,3.09
b51dc1de-b157-91b8-2a36-d940e65d79f1,48.8483,2.3809,75012,48.8681,2.3499,75002,6,1,Thursday,13,32,2.79
56b67e24-ec4f-4771-5f63-e1f403796300,48.851,2.3272,75006,48.8577,2.3695,75011,7,6,Tuesday,13,33,2.19
027c013f-3801-8399-ee6a-8e2f9c19ed34,48.8695,2.3431,75002,48.8741,2.3822,75019,1,2,Saturday,12,4,1.89
fc408b2b-133a-2a82-51e1-cdaaa0766bc3,48.8685,2.2873,75016,48.846,2.2968,75015,0,1,Tuesday,14,33,2.49
d925bbaa-2783-3e60-f8b2-ca91a3073280,48.8504,2.3009,75015,48.865,2.2785,75016,2,7,Sunday,14,26,2.39
4312ece2-dc21-51e1-7e56-ac3d10cc8711,48.8347,2.3877,75012,48.8406,2.3509,75005,2,6,Monday,14,32,1.69
cab68ee4-0197-5d43-754c-97c0f19e9ea9,48.8799,2.3041,75017,48.8621,2.3009,75007,3,1,Friday,12,41,1.59
fa5601db-111e-9e53-aa0c-0817caf96953,48.8388,2.3053,75015,48.8606,2.3561,75003,8,9,Friday,12,55,3.19
c46cecaa-fdb6-1e50-e4e7-f883f9576ac4,48.8863,2.3771,75019,48.8737,2.3857,75020,2,3,Wednesday,14,20,1.69
e47e3d10-1d72-e0fe-ea28-9858dd07edc6,48.8737,2.3903,75020,48.8668,2.3764,75011,1,7,Sunday,12,25,0.89
8c46e2bc-4f12-b0d5-7028-dab48f0c417a,48.8583,2.3894,75011,48.8675,2.3947,75020,8,9,Friday,12,55,1.09
a1ab17c0-7662-29cc-5af9-5c78247f4d97,48.8995,2.3286,75017,48.8847,2.3283,75018,8,1,Monday,12,12,1.39
3ab2107c-9d02-e44c-b5e5-f25ddefa3514,48.8334,2.2944,75015,48.875,2.3046,75008,4,5,Friday,13,49,3.19
3c0294d5-cc49-c10f-1c23-b2207d7cb4ba,48.8878,2.3338,75018,48.863,2.334,75001,2,7,Friday,14,54,1.39
ffc573d5-fd0b-a70e-385a-f4635e4af862,48.8417,2.4085,75012,48.8455,2.3768,75012,0,9,Tuesday,13,29,1.39
24ff6494-84f0-c437-0fbe-b72d4d73e480,48.8415,2.3384,75005,48.8348,2.3155,75014,3,2,Sunday,14,32,1.89
9e2d720d-2fc0-f1f7-f337-fa387814041d,48.8715,2.35,75010,48.8956,2.3721,75019,6,3,Saturday,13,18,1.49
03d03575-54bb-58bd-4e8b-1b517a0cd3b5,48.8603,2.4031,75020,48.8705,2.4035,75020,7,4,Saturday,12,52,1.09
fede268b-601e-3e70-e666-7051673cde97,48.8422,2.2892,75015,48.8793,2.3171,75008,2,6,Wednesday,13,0,2.89
8b4eb003-401a-2e8a-fba0-fd458d3ac4b9,48.8703,2.3419,75002,48.8424,2.3476,75005,2,5,Sunday,14,35,1.99
56793f06-1264-4672-4f92-6225ad4f0f49,48.8741,2.3822,75019,48.8743,2.395,75020,6,0,Monday,12,26,1.49
30511587-fec9-787d-2a0f-12d377727399,48.8457,2.2729,75016,48.8762,2.2963,75017,5,8,Friday,14,44,3.29
8a68c17b-c11e-95c3-92a5-5f24d592d2ca,48.8503,2.3668,75004,48.8318,2.3216,75014,2,4,Sunday,13,25,2.79
33755744-a22a-45f9-6b5a-8e04b76a548c,48.8795,2.3581,75010,48.8834,2.3388,75018,6,0,Tuesday,14,19,1.59
148680de-b9e7-89c6-16f4-8941ad283c0d,48.8583,2.3894,75011,48.8671,2.3513,75002,3,5,Wednesday,14,20,2.09
5b1061e2-7efc-5b0d-a271-7e89710e9f7c,48.8866,2.3503,75018,48.8588,2.3574,75004,1,0,Thursday,13,3,2.19
4167fa2f-2030-9b59-b7d3-589c3a51b13b,48.8976,2.3564,75018,48.8776,2.3624,75010,4,7,Wednesday,14,39,1.39
f167e8d8-057f-7417-7829-61fe0b710354,48.868,2.2988,75016,48.8616,2.273,75016,6,4,Saturday,14,47,1.89
ef4d478a-b195-c85b-1a78-dfc0cc401018,48.8802,2.3531,75010,48.8593,2.3468,75001,6,5,Wednesday,13,19,1.59
ea376515-8754-3d51-5f2b-f222e5782952,48.8852,2.3803,75019,48.8909,2.3584,75018,5,4,Friday,13,58,2.19
5bc700fd-3e7a-38ac-98fd-da4de2d42608,48.8813,2.3799,75019,48.8559,2.3867,75011,8,5,Saturday,12,50,1.89
f5652d00-67a4-eb26-8d6e-44f20189a5d9,48.8352,2.3175,75014,48.8506,2.3422,75006,6,4,Saturday,13,53,1.69
f5e617ce-a1e2-62d7-f247-bba6ce56ffbe,48.8778,2.3447,75009,48.8938,2.3716,75019,0,6,Monday,12,35,1.59
534bacd2-a338-ccfd-6f3d-0471f883d4ec,48.8276,2.3544,75013,48.8593,2.3468,75001,4,0,Saturday,12,24,2.19
ee526cf5-ced1-5cd3-7641-cd98d78f94a7,48.8756,2.3981,75019,48.8712,2.3899,75020,0,4,Friday,14,49,1.19
d87302dc-53a1-f55c-cb1d-fd4755621de1,48.8593,2.4017,75020,48.8751,2.3789,75019,3,0,Wednesday,13,48,1.69
a15e67ce-1caf-e034-53d9-ba8ed3cbdcdc,48.845,2.3757,75012,48.8608,2.3786,75011,7,3,Tuesday,14,28,1.19
68adc28f-8463-416a-fe65-6befe0efc989,48.8559,2.4022,75020,48.8504,2.4085,75020,0,9,Thursday,13,33,0.89
379c05da-425f-ea71-2cbd-b877544f06dd,48.8383,2.276,75015,48.842,2.3029,75015,5,4,Tuesday,12,11,1.49
e8cf8812-2c57-5318-7ba5-54379008ada3,48.8247,2.3729,75013,48.8312,2.3349,75014,5,4,Friday,13,41,1.79
9cdd3eaa-7838-fd16-ac70-9e3dd2c49b21,48.8919,2.3632,75018,48.8832,2.3706,75019,8,3,Wednesday,13,40,1.09
c83235cc-995d-767b-0c13-33ce07117e78,48.8789,2.3773,75019,48.8718,2.3521,75010,1,4,Monday,13,42,1.99
91b92f8b-8a84-9529-b662-f7edb5b85fb3,48.8451,2.2615,75016,48.8491,2.2757,75016,9,7,Tuesday,12,0,0.79
26bbec32-b045-ca2f-e017-14ba7e48a1c8,48.8802,2.3531,75010,48.8698,2.3894,75020,8,7,Tuesday,13,36,2.19
3d6c4c31-4dc0-500f-b917-a31ef683c8ec,48.8468,2.2802,75015,48.8474,2.3179,75007,6,0,Friday,14,58,1.59
59f88a69-0466-ed6b-96ba-d500ded1b802,48.8459,2.2575,75016,48.8388,2.2577,75016,9,4,Thursday,13,40,1.09
eb7c6a2d-354b-9649-4f2a-354644670095,48.8527,2.4068,75020,48.8743,2.395,75020,6,7,Thursday,12,26,2.19
ebcf5a62-988a-40e8-7910-e6db1e1aec5e,48.8821,2.3282,75009,48.8661,2.3386,75001,1,0,Wednesday,12,58,1.39
b66da8e3-a713-a2e3-7ba6-90739da63119,48.8717,2.289,75016,48.8694,2.3199,75008,6,0,Thursday,13,34,2.49
1c3c8d35-21d4-fb7e-2258-7c8958ccf9b4,48.854,2.3382,75006,48.8322,2.3151,75014,0,6,Friday,13,3,2.69
3b019fcb-f96d-4403-d48c-93f3028d042b,48.8437,2.328,75006,48.8662,2.3518,75002,5,5,Wednesday,14,11,1.49
